MS,4,22,178,10,4894,193
MO,4,22,196,19,6137,208
MN,4,22,306,19,3758,179
MI,4,22,1116,131,40705,3602
ME,4,22,19,3,907,39
MD,4,22,582,47,14775,779
MA,4,22,1745,148,44913,2597
LA,4,22,404,68,25258,1473
KY,4,22,142,17,3192,171
KS,4,22,186,3,2211,110
IN,4,22,341,31,12438,661
IL,4,22,2049,97,35108,1565
ID,4,22,30,3,1766,51
IA,4,22,107,7,3748,90
HI,4,22,2,2,586,12
GA,4,22,859,37,20740,836
FL,4,22,814,54,28309,910
DE,4,22,269,13,3200,117
CT,4,22,2109,121,22469,1544
CO,4,22,341,37,10447,486
CA,4,22,2135,86,35396,1354
AZ,4,22,208,21,5459,229
AR,4,22,49,1,2276,42
AL,4,22,234,17,5465,194
AK,4,22,6,0,335,9
WY,4,23,4,1,326,7
WV,4,23,28,3,967,29
WI,4,23,245,11,6011,257
WA,4,23,274,7,13750,654
VT,4,23,3,3,834,43
VA,4,23,732,23,10998,372
UT,4,23,167,1,3612,35
TX,4,23,875,18,21944,561
TN,4,23,424,4,8266,170
SD,4,23,98,1,1956,9
SC,4,23,156,10,4917,150
RI,4,23,419,12,6773,213
PA,4,23,1369,201,37053,1421
OR,4,23,68,5,2127,83
OK,4,23,123,9,3017,179
OH,4,23,577,46,14694,656
NY,4,23,6244,438,263460,15740
NV,4,23,127,9,4208,210
NM,4,23,138,6,2210,71
NJ,4,23,4124,332,99989,6610
NH,4,23,97,6,1588,48
NE,4,23,91,7,1813,45
ND,4,23,32,1,709,15
NC,4,23,388,11,7608,253
MT,4,23,3,0,442,14
MS,4,23,259,8,5153,201
MO,4,23,184,10,6321,218
MN,4,23,512,21,4270,200
MI,4,23,989,109,41694,3711
ME,4,23,30,5,937,44
MD,4,23,962,52,15737,831
MA,4,23,3079,172,47992,2769
LA,4,23,481,67,25739,1540
KY,4,23,181,14,3373,185
KS,4,23,271,2,2482,112
IN,4,23,601,45,13039,706
IL,4,23,1826,123,36934,1688
ID,4,23,36,3,1802,54
IA,4,23,176,6,3924,96
HI,4,23,6,0,592,12
GA,4,23,772,36,21512,872
FL,4,23,523,69,28832,979
DE,4,23,108,14,3308,131
CT,4,23,631,95,23100,1639
CO,4,23,431,22,10878,508
CA,4,23,1973,115,37369,1469
AZ,4,23,310,20,5769,249
AR,4,23,189,3,2465,45
AL,4,23,313,3,5778,197
AK,4,23,2,0,337,9
WY,4,24,23,0,349,7
WV,4,24,21,3,988,32
WI,4,24,353,5,6364,262
WA,4,24,350,5,14100,659
VT,4,24,9,1,843,44
VA,4,24,596,38,11594,410
UT,4,24,170,4,3782,39
TX,4,24,862,32,22806,593
TN,4,24,460,2,8726,168
SD,4,24,84,1,2040,10
SC,4,24,0,0,4917,150
RI,4,24,415,11,7188,202
PA,4,24,1599,71,38652,1492
OR,4,24,50,3,2177,86
OK,4,24,104,9,3121,188
OH,4,24,475,34,15169,690
NY,4,24,8130,422,271590,16162
NV,4,24,190,6,4398,216
NM,4,24,169,7,2379,78
NJ,4,24,2207,279,102196,6889
NH,4,24,82,3,1670,51
NE,4,24,311,2,2124,47
ND,4,24,38,0,747,15
NC,4,24,444,16,8052,269
MT,4,24,2,0,444,14
MS,4,24,281,8,5434,209
MO,4,24,304,44,6625,262
MN,4,24,518,21,4788,221
MI,4,24,1036,107,42730,3818
ME,4,24,28,3,965,47
MD,4,24,879,68,16616,899
MA,4,24,2977,108,50969,2877
LA,4,24,401,61,26140,1601
KY,4,24,108,6,3481,191
KS,4,24,295,1,2777,111
IN,4,24,641,35,13680,741
IL,4,24,2724,107,39658,1795
ID,4,24,34,0,1836,54
IA,4,24,521,11,4445,107
HI,4,24,4,0,596,12
GA,4,24,635,20,22147,892
FL,4,24,1342,52,30174,1031
DE,4,24,134,16,3442,147
CT,4,24,821,125,23921,1764
CO,4,24,384,44,11262,552
CA,4,24,1885,93,39254,1562
AZ,4,24,276,17,6045,266
AR,4,24,276,0,2741,45
AL,4,24,54,0,5832,197
AK,4,24,2,0,339,9
WY,4,25,0,0,349,7
WV,4,25,32,0,1020,32
WI,4,25,351,4,6715,266
WA,4,25,166,6,14266,665
VT,4,25,9,2,852,46
VA,4,25,772,26,12366,436
UT,4,25,166,2,3948,41
TX,4,25,967,30,23773,623
TN,4,25,463,10,9189,178
SD,4,25,107,0,2147,10
SC,4,25,336,16,5253,166
RI,4,25,305,13,7493,215
PA,4,25,1397,45,40049,1537
OR,4,25,76,1,2253,87
OK,4,25,72,6,3193,194
OH,4,25,418,21,15587,711
NY,4,25,10553,437,282143,16599
NV,4,25,141,13,4539,229
NM,4,25,142,6,2521,84
NJ,4,25,3327,280,105523,7169
NH,4,25,50,2,1720,53
NE,4,25,297,3,2421,50
ND,4,25,56,1,803,16
NC,4,25,571,20,8623,289
MT,4,25,1,0,445,14
MS,4,25,284,12,5718,221
MO,4,25,201,11,6826,273
MN,4,25,339,23,5127,244
MI,4,25,533,111,43263,3929
ME,4,25,25,3,990,50
MD,4,25,1150,49,17766,948
MA,4,25,2379,0,53348,2877
LA,4,25,372,43,26512,1644
KY,4,25,298,9,3779,200
KS,4,25,279,6,3056,117
IN,4,25,715,44,14395,785
IL,4,25,2119,79,41777,1874
ID,4,25,34,0,1870,54
IA,4,25,647,5,5092,112
HI,4,25,5,1,601,13
GA,4,25,548,12,22695,904
FL,4,25,665,44,30839,1075
DE,4,25,134,8,3576,155
CT,4,25,661,98,24582,1862
CO,4,25,993,122,12255,674
CA,4,25,1883,89,41137,1651
AZ,4,25,235,0,6280,266
AR,4,25,88,2,2829,47
AL,4,25,305,15,6137,212
AK,4,25,0,0,339,9
WY,4,26,13,0,362,7
WV,4,26,24,2,1044,34
WI,4,26,248,6,6963,272
WA,4,26,113,73,14379,738
VT,4,26,3,0,855,46
VA,4,26,604,12,12970,448
UT,4,26,175,0,4123,41
TX,4,26,858,25,24631,648
TN,4,26,478,3,9667,181
SD,4,26,65,1,2212,11
SC,4,26,237,8,5490,174
RI,4,26,276,11,7769,226
PA,4,26,1116,13,41165,1550
OR,4,26,58,4,2311,91
OK,4,26,60,1,3253,195
OH,4,26,376,17,15963,728
NY,4,26,5902,367,288045,16966
NV,4,26,63,6,4602,235
NM,4,26,139,9,2660,93
NJ,4,26,3515,102,109038,7271
NH,4,26,67,7,1787,60
NE,4,26,311,3,2732,53
ND,4,26,64,1,867,17
NC,4,26,207,10,8830,299
MT,4,26,3,0,448,14
MS,4,26,193,6,5911,227
MO,4,26,171,1,6997,274
MN,4,26,385,28,5512,272
MI,4,26,526,107,43789,4036
ME,4,26,25,0,1015,50
MD,4,26,815,53,18581,1001
MA,4,26,1590,22,54938,2899
LA,4,26,261,26,26773,1670
KY,4,26,126,5,3905,205
KS,4,26,118,1,3174,118
IN,4,26,617,28,15012,813
IL,4,26,2126,59,43903,1933
ID,4,26,17,2,1887,56
IA,4,26,384,6,5476,118
HI,4,26,2,1,603,14
GA,4,26,706,8,23401,912
FL,4,26,689,19,31528,1094
DE,4,26,458,13,4034,168
CT,4,26,687,62,25269,1924
CO,4,26,713,2,12968,672
CA,4,26,1027,59,42164,1710
AZ,4,26,246,9,6526,275
AR,4,26,112,2,2941,49
AL,4,26,133,4,6270,216
AK,4,26,2,0,341,9
WY,4,27,8,0,370,7
WV,4,27,19,2,1063,36
WI,4,27,198,9,7161,281
WA,4,27,369,11,14748,749
VT,4,27,7,1,862,47
VA,4,27,565,10,13535,458
UT,4,27,110,0,4233,41
TX,4,27,666,15,25297,663
TN,4,27,251,3,9918,184
SD,4,27,33,0,2245,11
SC,4,27,0,0,5490,174
RI,4,27,203,7,7972,233
PA,4,27,885,47,42050,1597
OR,4,27,43,1,2354,92
OK,4,27,27,2,3280,197
OH,4,27,362,25,16325,753
NY,4,27,3951,337,291996,17303
NV,4,27,88,10,4690,245
NM,4,27,66,6,2726,99
NJ,4,27,2150,139,111188,7410
NH,4,27,77,0,1864,60
NE,4,27,296,3,3028,56
ND,4,27,75,2,942,19
NC,4,27,312,7,9142,306
MT,4,27,1,0,449,14
MS,4,27,183,2,6094,229
MO,4,27,174,14,7171,288
MN,4,27,675,14,6187,286
MI,4,27,920,112,44709,4148
ME,4,27,8,1,1023,51
MD,4,27,906,44,19487,1045
MA,4,27,1524,104,56462,3003
LA,4,27,295,27,27068,1697
KY,4,27,169,3,4074,208
KS,4,27,154,2,3328,120
IN,4,27,949,31,15961,844
IL,4,27,1980,50,45883,1983
ID,4,27,10,0,1897,56
IA,4,27,392,9,5868,127
HI,4,27,3,0,606,14
GA,4,27,512,59,23913,971
FL,4,27,610,7,32138,1101
DE,4,27,128,13,4162,181
CT,4,27,0,74,25269,1998
CO,4,27,473,8,13441,680
CA,4,27,1300,45,43464,1755
AZ,4,27,190,0,6716,275
AR,4,27,76,1,3017,50
AL,4,27,229,6,6499,222
AK,4,27,4,0,345,9
WY,4,28,19,0,389,7
WV,4,28,16,1,1079,37
WI,4,28,230,19,7391,300
WA,4,28,295,16,15043,765
VT,4,28,0,0,862,47
VA,4,28,804,34,14339,492
UT,4,28,110,4,4343,45
TX,4,28,874,27,26171,690
TN,4,28,134,4,10052,188
SD,4,28,68,0,2313,11
SC,4,28,123,3,5613,177
RI,4,28,324,6,8296,239
PA,4,28,1214,119,43264,1716
OR,4,28,0,0,2354,92
OK,4,28,130,10,3410,207
OH,4,28,444,46,16769,799
NY,4,28,3110,335,295106,17638
NV,4,28,115,6,4805,251
NM,4,28,97,5,2823,104
NJ,4,28,2668,428,113856,7838
NH,4,28,74,0,1938,60
NE,4,28,330,1,3358,55
ND,4,28,49,0,991,19
NC,4,28,426,36,9568,342
MT,4,28,2,1,451,15
MS,4,28,248,10,6342,239
MO,4,28,132,26,7303,314
MN,4,28,601,15,6788,301
MI,4,28,829,99,45538,4247
ME,4,28,17,0,1040,51
MD,4,28,626,54,20113,1099
MA,4,28,1840,150,58302,3153
LA,4,28,218,61,27286,1758
KY,4,28,72,5,4146,213
KS,4,28,163,4,3491,124
IN,4,28,627,57,16588,901
IL,4,28,2219,142,48102,2125
ID,4,28,20,2,1917,58
IA,4,28,508,9,6376,136
HI,4,28,1,2,607,16
GA,4,28,702,55,24615,1026
FL,4,28,708,53,32846,1154
DE,4,28,413,11,4575,192
CT,4,28,1043,91,26312,2089
CO,4,28,438,26,13879,706
CA,4,28,1567,54,45031,1809
AZ,4,28,232,18,6948,293
AR,4,28,94,2,3111,52
AL,4,28,188,20,6687,242
AK,4,28,6,0,351,9
WY,4,29,147,0,536,7
WV,4,29,16,1,1095,38
WI,4,29,269,8,7660,308
WA,4,29,328,21,15371,786
VT,4,29,4,0,866,47
VA,4,29,622,30,14961,522
UT,4,29,152,0,4495,45
TX,4,29,883,42,27054,732
TN,4,29,314,7,10366,195
SD,4,29,60,2,2373,13
SC,4,29,268,26,5881,203
RI,4,29,372,12,8668,251
PA,4,29,1102,479,44366,2195
OR,4,29,92,9,2446,101
OK,4,29,63,7,3473,214
OH,4,29,534,138,17303,937
NY,4,29,4585,377,299691,18015
NV,4,29,93,6,4898,257
NM,4,29,151,6,2974,110
NJ,4,29,2408,349,116264,8187
NH,4,29,72,0,2010,60
NE,4,29,16,0,3374,55
ND,4,29,42,0,1033,19
NC,4,29,380,12,9948,354
MT,4,29,0,1,451,16
MS,4,29,227,11,6569,250
MO,4,29,122,4,7425,318
MN,4,29,680,18,7468,319
MI,4,29,950,88,46488,4335
ME,4,29,16,1,1056,52
MD,4,29,736,69,20849,1168
MA,4,29,1963,252,60265,3405
LA,4,29,374,44,27660,1802
KY,4,29,229,12,4375,225
KS,4,29,247,1,3738,125
IN,4,29,594,164,17182,1065
IL,4,29,2253,90,50355,2215
ID,4,29,35,2,1952,60
IA,4,29,467,12,6843,148
HI,4,29,2,0,609,16
GA,4,29,1008,67,25623,1093
FL,4,29,347,86,33193,1240
DE,4,29,80,12,4655,204
CT,4,29,455,79,26767,2168
CO,4,29,437,54,14316,760
CA,4,29,1469,78,46500,1887
AZ,4,29,254,11,7202,304
AR,4,29,81,7,3192,59
AL,4,29,155,3,6842,245
AK,4,29,4,0,355,9
WY,4,30,8,0,544,7
WV,4,30,23,3,1118,41
WI,4,30,392,8,8052,316
WA,4,30,248,15,15619,801
VT,4,30,13,2,879,49
VA,4,30,885,30,15846,552
UT,4,30,177,1,4672,46
TX,4,30,1033,50,28087,782
TN,4,30,369,4,10735,199
SD,4,30,76,4,2449,17
SC,4,30,214,41,6095,244
RI,4,30,348,15,9016,266
PA,4,30,1397,97,45763,2292
OR,4,30,64,2,2510,103
OK,4,30,145,8,3618,222
OH,4,30,724,38,18027,975
NY,4,30,4681,306,304372,18321
NV,4,30,100,12,4998,269
NM,4,30,239,2,3213,112
NJ,4,30,2388,481,118652,8668
NH,4,30,44,6,2054,66
NE,4,30,410,13,3784,68
ND,4,30,34,0,1067,19
NC,4,30,561,24,10509,378
MT,4,30,2,0,453,16
MS,4,30,246,11,6815,261
MO,4,30,137,11,7562,329
MN,4,30,648,24,8116,343
MI,4,30,1017,99,47505,4434
ME,4,30,39,1,1095,53
MD,4,30,893,58,21742,1226
MA,4,30,1940,157,62205,3562
LA,4,30,341,60,28001,1862
KY,4,30,164,10,4539,235
KS,4,30,500,4,4238,129
IN,4,30,653,49,17835,1114
IL,4,30,2563,140,52918,2355
ID,4,30,32,0,1984,60
IA,4,30,302,14,7145,162
HI,4,30,4,0,613,16
GA,4,30,532,27,26155,1120
FL,4,30,497,50,33690,1290
DE,4,30,79,6,4734,210
CT,4,30,933,89,27700,2257
CO,4,30,442,6,14758,766
CA,4,30,2417,95,48917,1982
AZ,4,30,446,16,7648,320
AR,4,30,63,2,3255,61
AL,4,30,177,24,7019,269
AK,4,30,0,0,355,9
WY,5,1,15,0,559,7
WV,5,1,18,5,1136,46
WI,5,1,498,11,8550,327
WA,5,1,317,13,15936,814
VT,5,1,6,1,885,50
VA,5,1,1055,29,16901,581
UT,5,1,156,0,4828,46
TX,5,1,1142,34,29229,816
TN,5,1,1156,5,11891,204
SD,5,1,76,4,2525,21
SC,5,1,163,12,6258,256
RI,5,1,317,13,9333,279
PA,5,1,1208,62,46971,2354
OR,5,1,69,1,2579,104
OK,5,1,130,8,3748,230
OH,5,1,716,27,18743,1002
NY,5,1,3942,289,308314,18610
NV,5,1,229,8,5227,277
NM,5,1,198,11,3411,123
NJ,5,1,2538,335,121190,9003
NH,5,1,92,6,2146,72
NE,5,1,497,2,4281,70
ND,5,1,40,4,1107,23
NC,5,1,414,21,10923,399
MT,5,1,0,0,453,16
MS,5,1,397,20,7212,281
MO,5,1,273,8,7835,337
MN,5,1,620,28,8736,371
MI,5,1,735,86,48240,4520
ME,5,1,28,2,1123,55
MD,5,1,1730,50,23472,1276
MA,5,1,2106,154,64311,3716
LA,5,1,710,65,28711,1927
KY,5,1,169,5,4708,240
KS,5,1,211,1,4449,130
IN,5,1,795,61,18630,1175
IL,5,1,3137,102,56055,2457
ID,5,1,31,3,2015,63
IA,5,1,739,8,7884,170
HI,5,1,5,0,618,16
GA,5,1,1115,34,27270,1154
FL,5,1,1038,24,34728,1314
DE,5,1,184,12,4918,222
CT,5,1,1064,82,28764,2339
CO,5,1,526,11,15284,777
CA,5,1,1525,91,50442,2073
AZ,5,1,314,10,7962,330
AR,5,1,66,3,3321,64
AL,5,1,139,10,7158,279
AK,5,1,9,0,364,9
WY,5,2,7,0,566,7
WV,5,2,33,2,1169,48
WI,5,2,370,7,8920,334
WA,5,2,112,10,16048,824
VT,5,2,11,1,896,51
VA,5,2,830,35,17731,616
UT,5,2,153,3,4981,49
TX,5,2,1293,31,30522,847
TN,5,2,770,5,12661,209
SD,5,2,63,0,2588,21
SC,5,2,231,11,6489,267
RI,5,2,189,17,9522,296
PA,5,2,1334,64,48305,2418
OR,5,2,56,5,2635,109
OK,5,2,103,8,3851,238
OH,5,2,592,19,19335,1021
NY,5,2,4663,299,312977,18909
NV,5,2,84,4,5311,281
NM,5,2,102,8,3513,131
NJ,5,2,2527,227,123717,9230
NH,5,2,164,9,2310,81
NE,5,2,557,3,4838,73
ND,5,2,46,1,1153,24
NC,5,2,586,21,11509,420
MT,5,2,2,0,455,16
MS,5,2,229,10,7441,291
MO,5,2,319,14,8154,351
MN,5,2,335,24,9071,395
MI,5,2,432,59,48672,4579
ME,5,2,29,1,1152,56
MD,5,2,1001,47,24473,1323
MA,5,2,1952,130,66263,3846
LA,5,2,429,23,29140,1950
KY,5,2,171,8,4879,248
KS,5,2,297,1,4746,131
IN,5,2,665,54,19295,1229
IL,5,2,2450,102,58505,2559
ID,5,2,20,0,2035,63
IA,5,2,757,5,8641,175
HI,5,2,1,0,619,16
GA,5,2,1036,20,28306,1174
FL,5,2,735,74,35463,1388
DE,5,2,120,13,5038,235
CT,5,2,0,0,28764,2339
CO,5,2,484,43,15768,820
CA,5,2,1755,98,52197,2171
AZ,5,2,402,18,8364,348
AR,5,2,51,9,3372,73
AL,5,2,276,9,7434,288
AK,5,2,1,0,365,9
WY,5,3,13,0,579,7
WV,5,3,22,2,1191,50
WI,5,3,307,5,9227,339
WA,5,3,84,6,16132,830
VT,5,3,5,1,901,52
VA,5,3,940,44,18671,660
UT,5,3,194,1,5175,50
TX,5,3,1026,20,31548,867
TN,5,3,516,1,13177,210
SD,5,3,43,0,2631,21
SC,5,3,137,8,6626,275
RI,5,3,181,24,9703,320
PA,5,3,962,26,49267,2444
OR,5,3,45,0,2680,109
OK,5,3,121,0,3972,238
OH,5,3,579,17,19914,1038
NY,5,3,3438,280,316415,19189
NV,5,3,112,6,5423,287
NM,5,3,219,8,3732,139
NJ,5,3,3027,154,126744,9384
NH,5,3,119,3,2429,84
NE,5,3,488,3,5326,76
ND,5,3,38,8,1191,16
NC,5,3,155,2,11664,422
MT,5,3,0,0,455,16
MS,5,3,109,12,7550,303
MO,5,3,232,1,8386,352
MN,5,3,340,24,9411,419
MI,5,3,357,62,49029,4641
ME,5,3,33,1,1185,57
MD,5,3,989,49,25462,1372
MA,5,3,1824,158,68087,4004
LA,5,3,200,19,29340,1969
KY,5,3,0,0,4879,248
KS,5,3,284,3,5030,134
IN,5,3,638,17,19933,1246
IL,5,3,2994,59,61499,2618
ID,5,3,26,0,2061,63
IA,5,3,528,9,9169,184
HI,5,3,1,0,620,16
GA,5,3,296,3,28602,1177
FL,5,3,615,15,36078,1403
DE,5,3,170,11,5208,246
CT,5,3,523,97,29287,2436
CO,5,3,457,12,16225,832
CA,5,3,1419,44,53616,2215
AZ,5,3,276,14,8640,362
AR,5,3,59,3,3431,76
AL,5,3,291,2,7725,290
AK,5,3,3,0,368,9
WY,5,4,7,0,586,7
WV,5,4,15,0,1206,50
WI,5,4,311,1,9538,340
WA,5,4,386,4,16518,834
VT,5,4,5,0,906,52
VA,5,4,821,24,19492,684
UT,5,4,142,0,5317,50
TX,5,4,784,17,32332,884
TN,5,4,394,9,13571,219
SD,5,4,37,0,2668,21
SC,5,4,0,0,6626,275
RI,5,4,291,21,9994,341
PA,5,4,825,14,50092,2458
OR,5,4,79,0,2759,109
OK,5,4,72,0,4044,238
OH,5,4,560,18,20474,1056
NY,5,4,2538,226,318953,19415
NV,5,4,68,5,5491,292
NM,5,4,118,12,3850,151
NJ,5,4,1525,62,128269,9446
NH,5,4,159,2,2588,86
NE,5,4,584,2,5910,78
ND,5,4,34,1,1225,15
NC,5,4,184,8,11848,430
MT,5,4,2,0,457,16
MS,5,4,327,7,7877,310
MO,5,4,368,6,8754,358
MN,5,4,824,9,10235,428
MI,5,4,780,81,49809,4722
ME,5,4,20,0,1205,57
MD,5,4,946,52,26408,1424
MA,5,4,1000,86,69087,4090
LA,5,4,333,95,29673,2064
KY,5,4,251,5,5130,253
KS,5,4,215,2,5245,136
IN,5,4,574,18,20507,1264
IL,5,4,2341,44,63840,2662
ID,5,4,0,1,2061,64
IA,5,4,534,4,9703,188
HI,5,4,0,1,620,17
GA,5,4,766,45,29368,1222
FL,5,4,819,20,36897,1423
DE,5,4,80,9,5288,255
CT,5,4,0,59,29287,2495
CO,5,4,410,10,16635,842
CA,5,4,1321,39,54937,2254
AZ,5,4,279,0,8919,362
AR,5,4,27,5,3458,81
AL,5,4,300,6,8025,296
AK,5,4,2,0,370,9
WY,5,5,10,0,596,7
WV,5,5,32,0,1238,50
WI,5,5,358,13,9896,353
WA,5,5,258,7,16776,841
VT,5,5,3,0,909,52
VA,5,5,764,29,20256,713
UT,5,5,132,6,5449,56
TX,5,5,1037,22,33369,906
TN,5,5,119,7,13690,226
SD,5,5,53,3,2721,24
SC,5,5,131,8,6757,283
RI,5,5,303,14,10297,355
PA,5,5,865,554,50957,3012
OR,5,5,80,4,2839,113
OK,5,5,83,9,4127,247
OH,5,5,495,79,20969,1135
NY,5,5,2239,230,321192,19645
NV,5,5,103,5,5594,297
NM,5,5,181,5,4031,156
NJ,5,5,2324,341,130593,9787
NH,5,5,0,0,2588,86
NE,5,5,173,0,6083,78
ND,5,5,41,2,1266,17
NC,5,5,408,22,12256,452
MT,5,5,1,0,456,16
MS,5,5,330,32,8207,342
MO,5,5,162,19,8916,377
MN,5,5,641,27,10876,455
MI,5,5,688,59,50497,4781
ME,5,5,21,4,1226,61
MD,5,5,709,52,27117,1476
MA,5,5,1184,122,70271,4212
LA,5,5,323,51,29996,2115
KY,5,5,115,8,5245,261
KS,5,5,213,1,5458,137
IN,5,5,526,62,21033,1326
IL,5,5,2122,176,65962,2838
ID,5,5,45,0,2106,64
IA,5,5,408,19,10111,207
HI,5,5,1,0,621,17
GA,5,5,343,66,29711,1288
FL,5,5,542,113,37439,1536
DE,5,5,83,11,5371,266
CT,5,5,1334,138,30621,2633
CO,5,5,272,9,16907,851
CA,5,5,1275,63,56212,2317
AZ,5,5,386,33,9305,395
AR,5,5,38,2,3496,83
AL,5,5,260,17,8285,313
AK,5,5,1,0,371,9
WY,5,6,8,0,604,7
WV,5,6,10,0,1248,50
WI,5,6,366,9,10262,362
WA,5,6,289,21,17065,862
VT,5,6,5,0,914,52
VA,5,6,0,0,20256,713
UT,5,6,146,2,5595,58
TX,5,6,1053,42,34422,948
TN,5,6,248,13,13938,239
SD,5,6,58,5,2779,29
SC,5,6,179,22,6936,305
RI,5,6,342,15,10639,370
PA,5,6,888,94,51845,3106
OR,5,6,77,2,2916,115
OK,5,6,74,6,4201,253
OH,5,6,607,90,21576,1225
NY,5,6,2786,232,323978,19877
NV,5,6,69,14,5663,311
NM,5,6,107,6,4138,162
NJ,5,6,1297,323,131890,10110
NH,5,6,48,6,2636,92
NE,5,6,355,4,6438,82
ND,5,6,56,5,1322,22
NC,5,6,502,25,12758,477
MT,5,6,0,0,456,16
MS,5,6,217,32,8424,374
MO,5,6,186,19,9102,396
MN,5,6,634,30,11510,485
MI,5,6,634,58,51131,4839
ME,5,6,28,1,1254,62
MD,5,6,1046,44,28163,1520
MA,5,6,1754,208,72025,4420
LA,5,6,403,0,30399,2115
KY,5,6,577,14,5822,275
KS,5,6,276,7,5734,144
IN,5,6,837,51,21870,1377
IL,5,6,2270,136,68232,2974
ID,5,6,21,1,2127,65
IA,5,6,293,12,10404,219
HI,5,6,4,0,625,17
GA,5,6,985,23,30696,1311
FL,5,6,563,69,38002,1605
DE,5,6,407,3,5778,269
CT,5,6,374,85,30995,2718
CO,5,6,457,52,17364,903
CA,5,6,2603,95,58815,2412
AZ,5,6,402,31,9707,426
AR,5,6,72,2,3568,85
AL,5,6,296,27,8581,340
AK,5,6,1,1,372,10
WY,5,7,27,0,631,7
WV,5,7,39,1,1287,51
WI,5,7,359,12,10621,374
WA,5,7,265,8,17330,870
VT,5,7,2,1,916,53
VA,5,7,1314,56,21570,769
UT,5,7,129,3,5724,61
TX,5,7,968,25,35390,973
TN,5,7,158,2,14096,237
SD,5,7,126,2,2905,31
SC,5,7,0,0,6936,305
RI,5,7,271,18,10910,388
PA,5,7,1070,310,52915,3416
OR,5,7,73,6,2989,121
OK,5,7,129,7,4330,260
OH,5,7,555,46,22131,1271
NY,5,7,3671,951,327649,20828
NV,5,7,103,9,5766,320
NM,5,7,153,7,4291,169
NJ,5,7,1745,264,133635,10374
NH,5,7,104,19,2740,111
NE,5,7,333,4,6771,86
ND,5,7,49,1,1371,23
NC,5,7,639,30,13397,507
MT,5,7,0,0,456,16
MS,5,7,262,22,8686,396
MO,5,7,239,22,9341,418
MN,5,7,818,23,12328,508
MI,5,7,600,86,51731,4925
ME,5,7,76,0,1330,62
MD,5,7,1211,60,29374,1580
MA,5,7,1696,132,73721,4552
LA,5,7,253,93,30652,2208
KY,5,7,112,8,5934,283
KS,5,7,410,3,6144,147
IN,5,7,633,37,22503,1414
IL,5,7,2641,137,70873,3111
ID,5,7,31,1,2158,66
IA,5,7,655,12,11059,231
HI,5,7,1,0,626,17
GA,5,7,743,25,31439,1336
FL,5,7,826,62,38828,1667
DE,5,7,161,16,5939,285
CT,5,7,789,79,31784,2797
CO,5,7,466,18,17830,921
CA,5,7,1799,92,60614,2504
AZ,5,7,238,24,9945,450
AR,5,7,43,2,3611,87
AL,5,7,317,9,8898,349
AK,5,7,2,0,374,10
WY,5,8,4,0,635,7
WV,5,8,23,0,1310,51
WI,5,8,409,10,11030,384
WA,5,8,253,21,17583,891
VT,5,8,2,0,918,53
VA,5,8,772,43,22342,812
UT,5,8,195,0,5919,61
TX,5,8,1219,31,36609,1004
TN,5,8,345,4,14441,241
SD,5,8,239,0,3144,31
SC,5,8,206,11,7142,316
RI,5,8,231,11,11141,399
PA,5,8,1323,200,54238,3616
OR,5,8,79,3,3068,124
OK,5,8,94,6,4424,266
OH,5,8,885,35,23016,1306
NY,5,8,2758,217,330407,21045
NV,5,8,118,8,5884,328
NM,5,8,202,3,4493,172
NJ,5,8,1819,170,135454,10544
NH,5,8,103,3,2843,114
NE,5,8,419,4,7190,90
ND,5,8,53,1,1424,24
NC,5,8,471,20,13868,527
MT,5,8,2,0,458,16
MS,5,8,404,13,9090,409
MO,5,8,148,31,9489,449
MN,5,8,712,26,13040,534
MI,5,8,618,62,52349,4987
ME,5,8,44,1,1374,63
MD,5,8,1111,63,30485,1643
MA,5,8,1612,150,75333,4702
LA,5,8,203,19,30855,2227
KY,5,8,195,11,6129,294
KS,5,8,357,5,6501,152
IN,5,8,643,33,23146,1447
IL,5,8,2887,130,73760,3241
ID,5,8,20,1,2178,67
IA,5,8,398,12,11457,243
HI,5,8,3,0,629,17
GA,5,8,667,41,32106,1377
FL,5,8,371,71,39199,1738
DE,5,8,172,12,6111,297
CT,5,8,627,77,32411,2874
CO,5,8,541,40,18371,961
CA,5,8,1898,81,62512,2585
AZ,5,8,581,67,10526,517
AR,5,8,83,1,3694,88
AL,5,8,323,26,9221,375
AK,5,8,3,0,377,10
WY,5,9,9,0,644,7
WV,5,9,25,2,1335,53
WI,5,9,372,14,11402,398
WA,5,9,128,14,17711,905
VT,5,9,8,0,926,53
VA,5,9,854,15,23196,827
UT,5,9,184,5,6103,66
TX,5,9,1251,45,37860,1049
TN,5,9,327,1,14768,242
SD,5,9,249,3,3393,34
SC,5,9,389,14,7531,330
RI,5,9,286,19,11427,418
PA,5,9,1078,72,55316,3688
OR,5,9,92,3,3160,127
OK,5,9,66,4,4490,270
OH,5,9,681,25,23697,1331
NY,5,9,2715,226,333122,21271
NV,5,9,144,6,6028,334
NM,5,9,180,9,4673,181
NJ,5,9,1631,177,137085,10721
NH,5,9,104,7,2947,121
NE,5,9,641,2,7831,92
ND,5,9,40,0,1464,24
NC,5,9,492,17,14360,544
MT,5,9,0,0,458,16
MS,5,9,288,12,9378,421
MO,5,9,177,23,9666,472
MN,5,9,281,24,13321,558
MI,5,9,383,49,52732,5036
ME,5,9,34,1,1408,64
MD,5,9,1049,49,31534,1692
MA,5,9,1410,138,76743,4840
